#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 06 02 04 50  89  4.6 99.0 99.00 99.00 99.00 999 9999.0   6.1   3.1   6.1 99.0 99.00
2023 06 02 05 00  62  4.5 99.0 99.00 99.00 99.00 999 9999.0   6.4   3.1   6.4 99.0 99.00
2023 06 02 05 10  80  4.2 99.0 99.00 99.00 99.00 999 9999.0   6.3   3.1   6.3 99.0 99.00
2023 06 02 05 20  48  2.9 99.0 99.00 99.00 99.00 999 9999.0   5.6   3.1   5.6 99.0 99.00
2023 06 02 05 30  20  2.4 99.0 99.00 99.00 99.00 999 9999.0   5.5   3.1   5.5 99.0 99.00
2023 06 02 05 40  50  2.7 99.0 99.00 99.00 99.00 999 9999.0   5.9   3.1   5.9 99.0 99.00
2023 06 02 05 50  60  2.8 99.0 99.00 99.00 99.00 999 9999.0   6.0   3.1   6.0 99.0 99.00
2023 06 02 06 00  47  3.3 99.0 99.00 99.00 99.00 999 9999.0   5.5   3.1   5.5 99.0 99.00
2023 06 02 06 10  45  3.1 99.0 99.00 99.00 99.00 999 9999.0   4.9   3.1   4.9 99.0 99.00
2023 06 02 06 20   9  3.2 99.0 99.00 99.00 99.00 999 9999.0   5.7   3.1   5.7 99.0 99.00
2023 06 02 06 30  61  2.7 99.0 99.00 99.00 99.00 999 9999.0   5.9   3.1   5.9 99.0 99.00
2023 06 02 06 40  68  2.3 99.0 99.00 99.00 99.00 999 9999.0   5.9   3.1   5.9 99.0 99.00
2023 06 02 06 50  84  1.7 99.0 99.00 99.00 99.00 999 9999.0   5.5   3.1   5.5 99.0 99.00
2023 06 02 07 00 103  0.9 99.0 99.00 99.00 99.00 999 9999.0   5.3   3.1   5.3 99.0 99.00
2023 06 02 07 10  98  1.1 99.0 99.00 99.00 99.00 999 9999.0   5.3   3.1   5.3 99.0 99.00
2023 06 02 07 20  64  1.6 99.0 99.00 99.00 99.00 999 9999.0   5.3   3.1   5.3 99.0 99.00
2023 06 02 07 30  76  1.4 99.0 99.00 99.00 99.00 999 9999.0   5.0   3.1   5.0 99.0 99.00
2023 06 02 07 40  64  1.0 99.0 99.00 99.00 99.00 999 9999.0   4.9   3.1   4.9 99.0 99.00
2023 06 02 07 50 359  0.9 99.0 99.00 99.00 99.00 999 9999.0   4.9   3.1   4.9 99.0 99.00
2023 06 02 08 00 318  1.5 99.0 99.00 99.00 99.00 999 9999.0   4.9   3.1   4.9 99.0 99.00
2023 06 02 08 10 319  1.3 99.0 99.00 99.00 99.00 999 9999.0   4.9   3.1   4.9 99.0 99.00
