#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 05 13 10 50  80  2.0   MM   0.0    MM    MM   0 1008.7   7.8   3.9   2.8   MM   MM    MM
2024 05 13 10 40  90  2.0   MM   0.0    MM    MM   0 1008.5   6.9   3.9   2.8   MM   MM    MM
2024 05 13 10 30  20  2.0   MM   0.0    MM    MM   0 1008.4   7.1   3.9   2.7   MM   MM    MM
2024 05 13 10 20 360  3.0   MM   0.0    MM    MM   0 1008.1   7.2   3.9   2.7   MM   MM    MM
2024 05 13 10 10 350  3.0   MM   0.0    MM    MM   0 1008.1   8.2   3.9   2.8   MM   MM    MM
2024 05 13 10 00 330  3.0   MM   0.0    MM    MM   0 1008.0   9.0   3.9   2.9   MM +0.9    MM
2024 05 13 09 50 300  3.0   MM   0.0    MM    MM   0 1008.0   9.2   3.9   2.9   MM   MM    MM
2024 05 13 09 40 300  2.0   MM   0.0    MM    MM   0 1007.9   9.4   3.9   2.9   MM   MM    MM
2024 05 13 09 30 300  2.0   MM   0.0    MM    MM   0 1007.9   9.2   3.9   3.0   MM   MM    MM
2024 05 13 09 20 300  2.0   MM   0.0    MM    MM   0 1007.8   8.1   3.9   2.9   MM   MM    MM
2024 05 13 09 10 310  2.0   MM   0.0    MM    MM   0 1007.7   7.7   3.9   2.9   MM   MM    MM
2024 05 13 09 00 290  2.0   MM   0.0    MM    MM   0 1007.7   7.7   3.9   3.0   MM +0.8    MM
2024 05 13 08 50 290  3.0   MM   0.0    MM    MM   0 1007.5   8.2   3.9   3.0   MM   MM    MM
2024 05 13 08 40 290  3.0   MM   0.0    MM    MM   0 1007.4   7.7   3.8   2.9   MM   MM    MM
2024 05 13 08 30 290  3.0   MM   0.0    MM    MM   0 1007.5   7.5   3.8   2.8   MM   MM    MM
2024 05 13 08 20 300  3.0   MM   0.0    MM    MM   0 1007.5   8.4   3.8   2.8   MM   MM    MM
2024 05 13 08 10 300  4.0   MM   0.0    MM    MM   0 1007.4  10.1   3.8   3.0   MM   MM    MM
2024 05 13 08 00 300  3.0   MM   0.0    MM    MM   0 1007.4  10.6   3.8   3.0   MM +0.8    MM
2024 05 13 07 50 300  2.0   MM   0.0    MM    MM   0 1007.4  11.4   3.8   3.1   MM   MM    MM
2024 05 13 07 40 290  1.0   MM   0.0    MM    MM   0 1007.4  10.8   3.8   3.2   MM   MM    MM
2024 05 13 07 30  MM  0.0   MM   0.0    MM    MM   0 1007.3  10.5   3.8   3.3   MM   MM    MM
2024 05 13 07 20 210  1.0   MM   0.0    MM    MM   0 1007.2  10.4   3.8   3.4   MM   MM    MM
2024 05 13 07 10 220  1.0   MM   0.0    MM    MM   0 1007.2  10.0   3.8   3.5   MM   MM    MM
2024 05 13 07 00 160  1.0   MM   0.0    MM    MM   0 1007.1  10.6   3.8   3.3   MM +1.6    MM
2024 05 13 06 50 160  1.0   MM   0.0    MM    MM   0 1007.0  10.1   3.8   3.3   MM   MM    MM
2024 05 13 06 40 190  1.0   MM   0.0    MM    MM   0 1007.0  10.5   3.8   3.2   MM   MM    MM
2024 05 13 06 30  MM  0.0   MM   0.0    MM    MM   0 1006.9  11.0   3.9   3.1   MM   MM    MM
2024 05 13 06 20 240  1.0   MM   0.0    MM    MM   0 1006.9  11.2   3.8   3.2   MM   MM    MM
2024 05 13 06 10 190  1.0   MM   0.0    MM    MM   0 1007.0  10.3   3.9   3.3   MM   MM    MM
2024 05 13 06 00 200  1.0   MM   0.0    MM    MM   0 1006.9  11.2   3.9   3.1   MM +1.9    MM
2024 05 13 05 50 210  2.0   MM   0.0    MM    MM   0 1006.8  11.4   3.9   3.1   MM   MM    MM
2024 05 13 05 40 210  1.0   MM   0.0    MM    MM   0 1006.6  11.8   3.9   3.3   MM   MM    MM
2024 05 13 05 30 220  1.0   MM   0.0    MM    MM   0 1006.5  12.5   3.9   3.3   MM   MM    MM
2024 05 13 05 20 160  1.0   MM   0.0    MM    MM   0 1006.5  12.4   3.9   3.3   MM   MM    MM
2024 05 13 05 10 170  2.0   MM   0.0    MM    MM   0 1006.6  11.9   3.8   3.4   MM   MM    MM
2024 05 13 05 00 170  3.0   MM   0.0    MM    MM   0 1006.5   9.8   3.8   3.8   MM +2.9    MM
2024 05 13 04 50 170  2.0   MM   0.0    MM    MM   0 1006.5  10.2   3.9   3.1   MM   MM    MM
2024 05 13 04 40  90  1.0   MM   0.0    MM    MM   0 1006.3  10.1   3.9   2.8   MM   MM    MM
2024 05 13 04 30 350  2.0   MM   0.0    MM    MM   0 1006.0  11.4   3.9   2.8   MM   MM    MM
2024 05 13 04 20 350  3.0   MM   0.0    MM    MM   0 1005.7  12.6   3.9   2.7   MM   MM    MM
2024 05 13 04 10 350  3.0   MM   0.0    MM    MM   0 1005.6  13.6   3.9   2.8   MM   MM    MM
2024 05 13 04 00 350  3.0   MM   0.0    MM    MM   0 1005.5  13.7   3.9   2.8   MM +2.8    MM
2024 05 13 03 50 350  4.0   MM   0.0    MM    MM   0 1005.4  11.1   3.9   2.8   MM   MM    MM
2024 05 13 03 40 360  3.0   MM   0.0    MM    MM   0 1005.3  10.5   3.9   2.8   MM   MM    MM
2024 05 13 03 30 350  3.0   MM   0.0    MM    MM   0 1005.3  10.2   3.9   2.8   MM   MM    MM
2024 05 13 03 20 350  3.0   MM   0.0    MM    MM   0 1005.2  10.3   3.9   2.9   MM   MM    MM
2024 05 13 03 10 330  4.0   MM   0.0    MM    MM   0 1005.1  10.8   3.8   3.0   MM   MM    MM
2024 05 13 03 00 330  4.0   MM   0.0    MM    MM   0 1005.0   9.7   3.9   3.0   MM +3.1    MM
2024 05 13 02 50 340  4.0   MM   0.0    MM    MM   0 1004.8  10.1   3.9   3.0   MM   MM    MM
2024 05 13 02 40 340  4.0   MM   0.0    MM    MM   0 1004.7  10.9   3.9   3.0   MM   MM    MM
2024 05 13 02 30 340  5.0   MM   0.0    MM    MM   0 1004.4  12.2   3.9   3.1   MM   MM    MM
2024 05 13 02 20 350  5.0   MM   0.0    MM    MM   0 1004.2  12.1   3.9   3.1   MM   MM    MM
2024 05 13 02 10 340  4.0   MM   0.0    MM    MM   0 1003.9  10.3   3.9   3.0   MM   MM    MM
2024 05 13 02 00 350  4.0   MM   0.0    MM    MM   0 1003.7  10.5   3.9   2.9   MM +2.2    MM
2024 05 13 01 50 340  4.0   MM   0.0    MM    MM   0 1003.5  10.8   3.9   3.0   MM   MM    MM
2024 05 13 01 40 350  5.0   MM   0.0    MM    MM   0 1003.3  10.9   3.9   3.0   MM   MM    MM
2024 05 13 01 30 310  4.0   MM   0.0    MM    MM   0 1003.1  11.7   3.9   3.1   MM   MM    MM
2024 05 13 01 20 320  3.0   MM   0.0    MM    MM   0 1003.0  10.3   3.9   3.1   MM   MM    MM
2024 05 13 01 10 320  3.0   MM   0.0    MM    MM   0 1002.8  11.5   3.9   3.1   MM   MM    MM
2024 05 13 01 00 310  4.0   MM   0.0    MM    MM   0 1002.7  12.5   3.9   3.2   MM +1.6    MM
2024 05 13 00 50 310  4.0   MM   0.0    MM    MM   0 1002.5  12.5   3.9   3.1   MM   MM    MM
2024 05 13 00 40 330  4.0   MM   0.0    MM    MM   0 1002.3  12.9   3.9   3.2   MM   MM    MM
2024 05 13 00 30 330  5.0   MM   0.0    MM    MM   0 1002.3  12.5   3.9   3.2   MM   MM    MM
2024 05 13 00 20 320  5.0   MM   0.0    MM    MM   0 1002.1  12.1   3.9   3.0   MM   MM    MM
2024 05 13 00 10 330  5.0   MM   0.0    MM    MM   0 1002.0  13.4   4.0   3.0   MM   MM    MM
2024 05 13 00 00 340  4.0   MM   0.0    MM    MM   0 1001.9  14.2   3.9   2.8   MM +0.6    MM
2024 05 12 23 50 320  4.0   MM   0.0    MM    MM   0 1001.8  14.2   3.9   2.8   MM   MM    MM
2024 05 12 23 40 310  5.0   MM   0.0    MM    MM   0 1001.7  14.6   3.9   2.7   MM   MM    MM
2024 05 12 23 30 330  5.0   MM   0.0    MM    MM   0 1001.6  14.5   3.9   2.6   MM   MM    MM
2024 05 12 23 20 320  4.0   MM   0.0    MM    MM   0 1001.6  14.1   3.9   2.5   MM   MM    MM
2024 05 12 23 10 290  6.0   MM   0.0    MM    MM   0 1001.5  14.1   3.9   2.5   MM   MM    MM
2024 05 12 23 00 310  3.0   MM   0.0    MM    MM   0 1001.5  13.6   3.9   2.9   MM -0.0    MM
2024 05 12 22 50 300  4.0   MM   0.0    MM    MM   0 1001.4  14.6   3.9   2.9   MM   MM    MM
2024 05 12 22 40 300  5.0   MM   0.0    MM    MM   0 1001.3  14.2   3.9   3.0   MM   MM    MM
2024 05 12 22 30 280  5.0   MM   0.0    MM    MM   0 1001.3  13.9   3.9   3.1   MM   MM    MM
2024 05 12 22 20 290  4.0   MM   0.0    MM    MM   0 1001.3  14.3   3.9   3.3   MM   MM    MM
2024 05 12 22 10 310  4.0   MM   0.0    MM    MM   0 1001.1  14.4   3.9   3.5   MM   MM    MM
2024 05 12 22 00 320  4.0   MM   0.0    MM    MM   0 1001.1  14.3   3.9   3.6   MM -0.3    MM
2024 05 12 21 50 320  4.0   MM   0.0    MM    MM   0 1001.1  14.3   3.9   3.7   MM   MM    MM
2024 05 12 21 40 310  5.0   MM   0.0    MM    MM   0 1001.2  13.7   3.8   3.7   MM   MM    MM
2024 05 12 21 30 300  4.0   MM   0.0    MM    MM   0 1001.3  14.2   3.9   4.0   MM   MM    MM
2024 05 12 21 20 310  4.0   MM   0.0    MM    MM   0 1001.1  14.3   3.8   4.1   MM   MM    MM
2024 05 12 21 10 310  4.0   MM   0.0    MM    MM   0 1001.1  14.2   3.9   4.2   MM   MM    MM
2024 05 12 21 00 310  4.0   MM   0.0    MM    MM   0 1001.3  13.8   3.9   4.1   MM +0.0    MM
2024 05 12 20 50 300  4.0   MM   0.0    MM    MM   0 1001.2  13.4   3.8   4.1   MM   MM    MM
2024 05 12 20 40 300  4.0   MM   0.0    MM    MM   0 1001.2  14.3   3.9   4.2   MM   MM    MM
2024 05 12 20 30 310  6.0   MM   0.0    MM    MM   0 1001.0  15.4   3.9   4.4   MM   MM    MM
2024 05 12 20 20 310  5.0   MM   0.0    MM    MM   0 1001.2  13.7   3.8   4.2   MM   MM    MM
2024 05 12 20 10 310  4.0   MM   0.0    MM    MM   0 1001.2  13.8   3.8   4.2   MM   MM    MM
2024 05 12 20 00 310  4.0   MM   0.0    MM    MM   0 1001.3  14.1   3.8   4.5   MM +0.3    MM
2024 05 12 19 50 300  4.0   MM   0.0    MM    MM   0 1001.3  14.2   3.9   4.4   MM   MM    MM
2024 05 12 19 40 310  4.0   MM   0.0    MM    MM   0 1001.3  14.2   3.9   4.4   MM   MM    MM
2024 05 12 19 30 320  5.0   MM   0.0    MM    MM   0 1001.3  15.5   3.8   4.7   MM   MM    MM
2024 05 12 19 20 310  3.0   MM   0.0    MM    MM   0 1001.4  14.3   3.8   4.5   MM   MM    MM
2024 05 12 19 10 330  4.0   MM   0.0    MM    MM   0 1001.4  13.8   3.8   4.3   MM   MM    MM
2024 05 12 19 00 300  3.0   MM   0.0    MM    MM   0 1001.4  14.7   3.8   4.4   MM +0.6    MM
2024 05 12 18 50 280  3.0   MM   0.0    MM    MM   0 1001.3  15.9   3.8   5.1   MM   MM    MM
2024 05 12 18 40 260  3.0   MM   0.0    MM    MM   0 1001.4  14.7   3.8   5.8   MM   MM    MM
2024 05 12 18 30 260  3.0   MM   0.0    MM    MM   0 1001.4  14.2   3.8   5.1   MM   MM    MM
2024 05 12 18 20 290  3.0   MM   0.0    MM    MM   0 1001.3  14.9   3.8   5.0   MM   MM    MM
2024 05 12 18 10 310  3.0   MM   0.0    MM    MM   0 1001.2  15.2   3.7   5.0   MM   MM    MM
2024 05 12 18 00 300  4.0   MM   0.0    MM    MM   0 1001.3  14.4   3.8   4.8   MM +0.7    MM
2024 05 12 17 50 290  3.0   MM   0.0    MM    MM   0 1001.2  15.8   3.8   5.4   MM   MM    MM
2024 05 12 17 40 280  3.0   MM   0.0    MM    MM   0 1001.2  17.1   3.8   6.2   MM   MM    MM
2024 05 12 17 30 280  3.0   MM   0.0    MM    MM   0 1001.1  17.3   3.8   6.3   MM   MM    MM
2024 05 12 17 20 280  3.0   MM   0.0    MM    MM   0 1001.0  18.3   3.9   6.6   MM   MM    MM
2024 05 12 17 10 280  3.0   MM   0.0    MM    MM   0 1001.1  16.8   3.8   7.0   MM   MM    MM
2024 05 12 17 00 290  3.0   MM   0.0    MM    MM   0 1001.0  17.4   3.8   7.7   MM -0.0    MM
2024 05 12 16 50 290  3.0   MM   0.0    MM    MM   0 1001.1  15.2   3.8   7.2   MM   MM    MM
2024 05 12 16 40 300  3.0   MM   0.0    MM    MM   0 1001.1  12.6   3.8   6.5   MM   MM    MM
2024 05 12 16 30 270  4.0   MM   0.0    MM    MM   0 1000.9  14.3   3.8   7.0   MM   MM    MM
2024 05 12 16 20 270  4.0   MM   0.0    MM    MM   0 1000.8  15.6   3.8   7.6   MM   MM    MM
2024 05 12 16 10 280  4.0   MM   0.0    MM    MM   0 1000.8  14.3   3.8   7.1   MM   MM    MM
2024 05 12 16 00 290  4.0   MM   0.0    MM    MM   0 1000.8  14.8   3.7   7.4   MM -0.6    MM
2024 05 12 15 50 270  4.0   MM   0.0    MM    MM   0 1000.8  15.4   3.8   8.2   MM   MM    MM
2024 05 12 15 40 260  3.0   MM   0.0    MM    MM   0 1000.6  14.9   3.8   8.1   MM   MM    MM
2024 05 12 15 30 260  3.0   MM   0.0    MM    MM   0 1000.5  13.5   3.8   7.6   MM   MM    MM
2024 05 12 15 20 280  3.0   MM   0.0    MM    MM   0 1000.6  11.8   3.8   6.7   MM   MM    MM
2024 05 12 15 10 280  3.0   MM   0.0    MM    MM   0 1000.5  10.9   3.7   6.3   MM   MM    MM
2024 05 12 15 00 280  4.0   MM   0.0    MM    MM   0 1000.6  11.5   3.8   6.7   MM -0.9    MM
2024 05 12 14 50 240  3.0   MM   0.0    MM    MM   0 1000.5  10.9   3.7   6.5   MM   MM    MM
2024 05 12 14 40 210  3.0   MM   0.0    MM    MM   0 1000.5  11.5   3.7   6.5   MM   MM    MM
2024 05 12 14 30 200  3.0   MM   0.0    MM    MM   0 1000.5  11.5   3.6   6.2   MM   MM    MM
2024 05 12 14 20 200  3.0   MM   0.0    MM    MM   0 1000.6  11.7   3.6   5.9   MM   MM    MM
2024 05 12 14 10 180  2.0   MM   0.0    MM    MM   0 1000.7  10.7   3.7   5.0   MM   MM    MM
2024 05 12 14 00 160  1.0   MM   0.0    MM    MM   0 1000.9  11.1   3.6   4.6   MM -0.9    MM
2024 05 12 13 50 150  1.0   MM   0.0    MM    MM   0 1000.9  10.8   3.6   4.5   MM   MM    MM
2024 05 12 13 40 150  1.0   MM   0.0    MM    MM   0 1000.9   9.5   3.6   4.3   MM   MM    MM
2024 05 12 13 30  90  1.0   MM   0.0    MM    MM   0 1001.0   8.7   3.6   4.2   MM   MM    MM
2024 05 12 13 20  50  1.0   MM   0.0    MM    MM   0 1001.1   8.2   3.6   4.0   MM   MM    MM
2024 05 12 13 10 360  2.0   MM   0.0    MM    MM   0 1001.2   8.1   3.6   3.9   MM   MM    MM
2024 05 12 13 00 350  5.0   MM   0.0    MM    MM   0 1001.4   7.1   3.6   3.7   MM -1.1    MM
2024 05 12 12 50 310  3.0   MM   0.0    MM    MM   0 1001.2   7.5   3.6   4.1   MM   MM    MM
2024 05 12 12 40 220  3.0   MM   0.0    MM    MM   0 1001.0   9.2   3.6   5.1   MM   MM    MM
2024 05 12 12 30 180  4.0   MM   0.0    MM    MM   0 1001.0   9.0   3.6   5.0   MM   MM    MM
2024 05 12 12 20 170  3.0   MM   0.0    MM    MM   0 1001.1   9.2   3.6   4.9   MM   MM    MM
2024 05 12 12 10 140  3.0   MM   0.0    MM    MM   0 1001.3   8.6   3.6   4.7   MM   MM    MM
2024 05 12 12 00 100  2.0   MM   0.0    MM    MM   0 1001.4   8.0   3.6   4.4   MM -0.4    MM
2024 05 12 11 50  90  3.0   MM   0.0    MM    MM   0 1001.5   7.9   3.6   4.4   MM   MM    MM
2024 05 12 11 40 120  3.0   MM   0.0    MM    MM   0 1001.4   8.2   3.6   4.4   MM   MM    MM
2024 05 12 11 30 150  4.0   MM   0.0    MM    MM   0 1001.4   8.0   3.6   4.3   MM   MM    MM
2024 05 12 11 20 140  5.0   MM   0.0    MM    MM   0 1001.5   7.3   3.6   4.2   MM   MM    MM
2024 05 12 11 10 140  5.0   MM   0.0    MM    MM   0 1001.6   7.8   3.6   4.3   MM   MM    MM
2024 05 12 11 00 140  4.0   MM   0.0    MM    MM   0 1001.8   8.6   3.6   4.2   MM -0.4    MM
2024 05 12 10 50 140  5.0   MM   0.0    MM    MM   0 1001.9   7.5   3.6   3.8   MM   MM    MM
2024 05 12 10 40  80  3.0   MM   0.0    MM    MM   0 1002.2   7.1   3.6   3.5   MM   MM    MM
2024 05 12 10 30 120  3.0   MM   0.0    MM    MM   0 1002.1   8.3   3.6   3.8   MM   MM    MM
2024 05 12 10 20  90  3.0   MM   0.0    MM    MM   0 1002.4   7.9   3.6   3.7   MM   MM    MM
2024 05 12 10 10  40  3.0   MM   0.0    MM    MM   0 1002.4   9.9   3.6   4.2   MM   MM    MM
2024 05 12 10 00  20  3.0   MM   0.0    MM    MM   0 1002.5  11.2   3.6   4.6   MM -0.5    MM
2024 05 12 09 50  30  2.0   MM   0.0    MM    MM   0 1002.4  11.0   3.6   4.5   MM   MM    MM
2024 05 12 09 40  40  5.0   MM   0.0    MM    MM   0 1002.2  10.2   3.6   4.5   MM   MM    MM
2024 05 12 09 30  60  6.0   MM   0.0    MM    MM   0 1002.0    MM   3.6    MM   MM   MM    MM
2024 05 12 09 20 230  2.0   MM   0.0    MM    MM   0 1001.8  11.4   3.6   5.2   MM   MM    MM
2024 05 12 09 10 270  1.0   MM   0.0    MM    MM   0 1001.8  10.7   3.5   4.7   MM   MM    MM
2024 05 12 09 00  30  2.0   MM   0.0    MM    MM   0 1001.8   8.0   3.5   3.8   MM -1.7    MM
2024 05 12 08 50 350  2.0   MM   0.0    MM    MM   0 1001.9   9.4   3.5   5.0   MM   MM    MM
2024 05 12 08 40 260  2.0   MM   0.0    MM    MM   0 1001.8  10.7   3.5   6.1   MM   MM    MM
2024 05 12 08 30 250  3.0   MM   0.0    MM    MM   0 1001.8  10.1   3.5   5.7   MM   MM    MM
2024 05 12 08 20 230  3.0   MM   0.0    MM    MM   0 1001.9   9.1   3.5   5.4   MM   MM    MM
2024 05 12 08 10 220  2.0   MM   0.0    MM    MM   0 1002.0   8.1   3.6   4.5   MM   MM    MM
2024 05 12 08 00 210  1.0   MM   0.0    MM    MM   0 1002.2   6.6   3.6   3.5   MM -2.0    MM
2024 05 12 07 50 170  1.0   MM   0.0    MM    MM   0 1002.4   6.2   3.5   3.0   MM   MM    MM
2024 05 12 07 40  90  1.0   MM   0.0    MM    MM   0 1002.6   6.5   3.5   3.0   MM   MM    MM
2024 05 12 07 30  70  1.0   MM   0.0    MM    MM   0 1002.6   6.6   3.5   3.0   MM   MM    MM
2024 05 12 07 20  70  1.0   MM   0.0    MM    MM   0 1002.7   6.5   3.5   3.0   MM   MM    MM
2024 05 12 07 10  40  1.0   MM   0.0    MM    MM   0 1002.9   6.3   3.5   3.0   MM   MM    MM
2024 05 12 07 00  30  1.0   MM   0.0    MM    MM   0 1003.0   6.2   3.5   3.0   MM -1.6    MM
2024 05 12 06 50  20  1.0   MM   0.0    MM    MM   0 1003.0   6.4   3.5   3.1   MM   MM    MM
2024 05 12 06 40  30  2.0   MM   0.0    MM    MM   0 1003.1   6.3   3.5   3.1   MM   MM    MM
2024 05 12 06 30  20  2.0   MM   0.0    MM    MM   0 1003.2   6.2   3.5   3.0   MM   MM    MM
2024 05 12 06 20 360  2.0   MM   0.0    MM    MM   0 1003.3   5.8   3.5   2.9   MM   MM    MM
2024 05 12 06 10  20  1.0   MM   0.0    MM    MM   0 1003.3   5.6   3.5   2.9   MM   MM    MM
2024 05 12 06 00  20  2.0   MM   0.0    MM    MM   0 1003.5   5.5   3.6   2.8   MM -1.6    MM
2024 05 12 05 50 360  2.0   MM   0.0    MM    MM   0 1003.7   5.3   3.6   2.8   MM   MM    MM
2024 05 12 05 40 340  2.0   MM   0.0    MM    MM   0 1003.7   5.8   3.6   3.0   MM   MM    MM
2024 05 12 05 30  50  1.0   MM   0.0    MM    MM   0 1003.7   6.5   3.6   3.4   MM   MM    MM
2024 05 12 05 20  90  2.0   MM   0.0    MM    MM   0 1003.9   7.0   3.6   3.5   MM   MM    MM
2024 05 12 05 10  80  1.0   MM   0.0    MM    MM   0 1004.1   7.0   3.6   3.5   MM   MM    MM
2024 05 12 05 00  70  2.0   MM   0.0    MM    MM   0 1004.2   6.9   3.6   3.5   MM -1.2    MM
2024 05 12 04 50  70  2.0   MM   0.0    MM    MM   0 1004.2   6.6   3.6   3.4   MM   MM    MM
2024 05 12 04 40  50  2.0   MM   0.0    MM    MM   0 1004.3   6.5   3.6   3.3   MM   MM    MM
2024 05 12 04 30  50  3.0   MM   0.0    MM    MM   0 1004.4   6.2   3.6   3.2   MM   MM    MM
2024 05 12 04 20  30  3.0   MM   0.0    MM    MM   0 1004.5   6.1   3.6   3.1   MM   MM    MM
2024 05 12 04 10  40  3.0   MM   0.0    MM    MM   0 1004.5   6.1   3.6   3.1   MM   MM    MM
2024 05 12 04 00  40  3.0   MM   0.0    MM    MM   0 1004.6   6.3   3.6   3.2   MM -1.1    MM
2024 05 12 03 50  30  2.0   MM   0.0    MM    MM   0 1004.7   6.4   3.6   3.2   MM   MM    MM
2024 05 12 03 40  30  3.0   MM   0.0    MM    MM   0 1004.8   6.1   3.6   3.2   MM   MM    MM
2024 05 12 03 30  20  3.0   MM   0.0    MM    MM   0 1005.0   5.8   3.6   3.1   MM   MM    MM
2024 05 12 03 20  20  3.0   MM   0.0    MM    MM   0 1005.0   6.2   3.6   3.1   MM   MM    MM
2024 05 12 03 10  30  2.0   MM   0.0    MM    MM   0 1005.0   7.0   3.6   3.3   MM   MM    MM
2024 05 12 03 00  40  3.0   MM   0.0    MM    MM   0 1005.2   6.7   3.6   3.2   MM -0.9    MM
2024 05 12 02 50  20  2.0   MM   0.0    MM    MM   0 1005.2   8.1   3.6   3.5   MM   MM    MM
2024 05 12 02 40  10  2.0   MM   0.0    MM    MM   0 1005.2   8.3   3.6   3.6   MM   MM    MM
2024 05 12 02 30  10  3.0   MM   0.0    MM    MM   0 1005.3   6.8   3.6   3.2   MM   MM    MM
2024 05 12 02 20  10  4.0   MM   0.0    MM    MM   0 1005.3   6.1   3.6   3.0   MM   MM    MM
2024 05 12 02 10  30  3.0   MM   0.0    MM    MM   0 1005.3   6.4   3.6   3.1   MM   MM    MM
2024 05 12 02 00  40  4.0   MM   0.0    MM    MM   0 1005.4   6.3   3.6   3.0   MM -1.4    MM
2024 05 12 01 50  40  4.0   MM   0.0    MM    MM   0 1005.4   6.7   3.6   3.2   MM   MM    MM
2024 05 12 01 40  50  3.0   MM   0.0    MM    MM   0 1005.4   9.2   3.6   3.9   MM   MM    MM
2024 05 12 01 30  60  4.0   MM   0.0    MM    MM   0 1005.4  10.1   3.6   4.3   MM   MM    MM
2024 05 12 01 20  80  3.0   MM   0.0    MM    MM   0 1005.4   9.5   3.6   4.7   MM   MM    MM
2024 05 12 01 10  80  3.0   MM   0.0    MM    MM   0 1005.5   9.2   3.6   4.7   MM   MM    MM
2024 05 12 01 00  50  3.0   MM   0.0    MM    MM   0 1005.6   7.1   3.6   4.0   MM -2.1    MM
2024 05 12 00 50  50  2.0   MM   0.0    MM    MM   0 1005.8   7.0   3.6   3.9   MM   MM    MM
2024 05 12 00 40  90  3.0   MM   0.0    MM    MM   0 1005.7   7.8   3.7   4.3   MM   MM    MM
2024 05 12 00 30 100  4.0   MM   0.0    MM    MM   0 1005.8   8.0   3.7   4.1   MM   MM    MM
2024 05 12 00 20 100  4.0   MM   0.0    MM    MM   0 1005.9   8.0   3.7   3.8   MM   MM    MM
2024 05 12 00 10 100  4.0   MM   0.0    MM    MM   0 1006.0   8.7   3.6   3.8   MM   MM    MM
2024 05 12 00 00 100  4.0   MM   0.0    MM    MM   0 1006.1   9.1   3.6   4.0   MM -2.2    MM
2024 05 11 23 50 100  4.0   MM   0.0    MM    MM   0 1006.3   9.1   3.7   4.2   MM   MM    MM
2024 05 11 23 40 110  4.0   MM   0.0    MM    MM   0 1006.4   9.0   3.7   4.4   MM   MM    MM
2024 05 11 23 30 110  3.0   MM   0.0    MM    MM   0 1006.5   8.9   3.7   4.6   MM   MM    MM
2024 05 11 23 20 110  3.0   MM   0.0    MM    MM   0 1006.5   8.8   3.7   4.7   MM   MM    MM
2024 05 11 23 10 120  3.0   MM   0.0    MM    MM   0 1006.6   8.5   3.7   4.9   MM   MM    MM
2024 05 11 23 00 120  3.0   MM   0.0    MM    MM   0 1006.8   8.4   3.7   4.8   MM -2.1    MM
2024 05 11 22 50 110  3.0   MM   0.0    MM    MM   0 1007.0   8.6   3.7   4.6   MM   MM    MM
2024 05 11 22 40 120  3.0   MM   0.0    MM    MM   0 1007.2   9.5   3.7   4.5   MM   MM    MM
2024 05 11 22 30 110  4.0   MM   0.0    MM    MM   0 1007.3  10.7   3.6   4.6   MM   MM    MM
2024 05 11 22 20 130  3.0   MM   0.0    MM    MM   0 1007.6  10.2   3.7   5.0   MM   MM    MM
2024 05 11 22 10 120  3.0   MM   0.0    MM    MM   0 1007.6   9.6   3.7   5.2   MM   MM    MM
2024 05 11 22 00 130  3.0   MM   0.0    MM    MM   0 1007.7   9.1   3.7   5.1   MM -1.9    MM
2024 05 11 21 50 120  3.0   MM   0.0    MM    MM   0 1007.9   8.9   3.6   4.9   MM   MM    MM
2024 05 11 21 40 130  3.0   MM   0.0    MM    MM   0 1007.9   9.3   3.7   4.8   MM   MM    MM
2024 05 11 21 30 130  3.0   MM   0.0    MM    MM   0 1008.1   9.8   3.7   4.9   MM   MM    MM
2024 05 11 21 20 140  3.0   MM   0.0    MM    MM   0 1008.1  10.3   3.6   4.6   MM   MM    MM
2024 05 11 21 10 140  3.0   MM   0.0    MM    MM   0 1008.2  10.2   3.6   4.7   MM   MM    MM
2024 05 11 21 00 140  3.0   MM   0.0    MM    MM   0 1008.3  10.6   3.6   4.9   MM -1.6    MM
2024 05 11 20 50 140  3.0   MM   0.0    MM    MM   0 1008.4  10.3   3.7   5.0   MM   MM    MM
2024 05 11 20 40 150  3.0   MM   0.0    MM    MM   0 1008.4  10.5   3.7   5.1   MM   MM    MM
2024 05 11 20 30 150  4.0   MM   0.0    MM    MM   0 1008.5  11.6   3.6   4.9   MM   MM    MM
2024 05 11 20 20 160  4.0   MM   0.0    MM    MM   0 1008.6  12.0   3.6   5.3   MM   MM    MM
2024 05 11 20 10 160  3.0   MM   0.0    MM    MM   0 1008.9  11.6   3.6   5.4   MM   MM    MM
2024 05 11 20 00 170  3.0   MM   0.0    MM    MM   0 1008.9  10.7   3.6   5.4   MM -1.3    MM
2024 05 11 19 50 170  3.0   MM   0.0    MM    MM   0 1009.0  10.8   3.6   5.5   MM   MM    MM
2024 05 11 19 40 170  3.0   MM   0.0    MM    MM   0 1009.1  10.6   3.7   5.6   MM   MM    MM
2024 05 11 19 30 170  3.0   MM   0.0    MM    MM   0 1009.2  10.2   3.7   5.6   MM   MM    MM
2024 05 11 19 20 170  3.0   MM   0.0    MM    MM   0 1009.4  10.4   3.7   5.5   MM   MM    MM
